time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.960000000000003,-1.4166001919332378,3.897446652425267,24.166985838795053,0.11664220595674024,6.208577275128368,0.0,0.16313085591308002,2.894338517715582,5.759185846260094,-0.062021087014039696,-0.06752158233482827,0.0,447.97943087780595,447.1758344655345,447.99602827887145,447.66221573715944
4.020000000000002,-1.405644827913183,4.072726903335663,24.51051040443575,0.11298478211487684,6.210298406071775,0.0,0.201964855047546,2.948023776057975,5.6920192491377675,-0.06623839751728318,-0.04237554890624608,0.0,417.0870707949529,419.2752479690661,419.60969113890104,419.2401471161084
4.080000000000001,-1.392060195314804,4.2516471396765185,24.854285729028092,0.11140365081873682,6.208423401052983,0.0,0.25102035813596774,3.01573493173635,5.76673886353888,-0.08442770483007345,-0.034545591680546946,0.0,463.06481306026365,463.6797255036749,464.4480900676596,463.0151978898872
4.14,-1.3754306313879894,4.434693058666277,25.20346109589793,0.11184037794315671,6.208140938230262,0.0,0.3032980993140262,3.0856927436641475,5.871824210369087,-0.05990410083720722,-0.02103950214904525,0.0,472.80494339284604,473.84432009182115,472.89700729044665,474.7784009197937
4.199999999999998,-1.3560294922599496,4.621393840853304,25.554019828026828,0.11507527832988984,6.207365624567895,0.0,0.3434915720697391,3.137933506742806,5.813654349205813,-0.08975654895474532,-0.014500899109204525,0.0,423.4271892437433,423.9894841186479,424.3568666074513,421.7818660224727
4.259999999999997,-1.3339437610012062,4.811634015763215,25.9044895851832,0.10975754872625743,6.206727796222117,0.0,0.3927450253690618,3.202774202642333,5.868448804945551,-0.08786503032879554,-0.010287310572430791,0.0,458.929026672607,459.2635432170696,459.0445356860594,459.1882988765793
4.319999999999996,-1.308842866659257,5.005716461788147,26.25887871865328,0.10551424498614548,6.206146031281213,0.0,0.4439751340851656,3.266107961326297,5.944159167625341,-0.1002402715620976,-0.013874121385406796,0.0,466.6094444035893,466.3294230811823,465.9782634522254,465.00293401137776
4.379999999999995,-1.2808553555427782,5.203226739450113,26.615282261472448,0.10054875901444227,6.206342833592876,0.0,0.4889393116348912,3.317051180915464,5.9360759572986135,-0.09015757741149104,-0.0038960194415865908,0.0,440.28488849767507,441.10995244031955,439.9682667614278,440.794338030301
4.439999999999993,-1.2503223955756886,5.403495730531458,26.96928036904399,0.09512729329618264,6.206328675494465,0.0,0.5288628442684139,3.358120562791208,5.8643294116581375,-0.09136492774862096,0.00017587000028646146,0.0,418.9671023112801,419.32111757702927,419.576453060244,419.4641905208836
4.499999999999992,-1.2172669180842204,5.606309274294425,27.32077774332745,0.09373380095533346,6.209611239726534,0.0,0.5726889259203125,3.4021394818367887,5.852338093665817,-0.07038326484767375,-0.02087558650218528,0.0,439.30917551123184,437.5598243495505,436.81006504124383,438.55070995963797
4.559999999999991,-1.1812857559173278,5.812163490104859,27.67619774191628,0.0925569529999164,6.209701961172325,0.0,0.6265971705291469,3.4593874873345474,5.9942223995119495,-0.05242695758194242,-0.03482837525815825,0.0,485.33685318717806,484.28823302493475,484.5797698365147,485.9252787729851
4.6199999999999894,-1.142507581299451,6.020884638696399,28.034161585657177,0.09747194163969475,6.2078658815256595,0.0,0.6661600740753993,3.498401768946641,5.938051628122986,-0.08475149727252115,-0.041674379117565906,0.0,425.6043148843647,425.01711702777936,426.57240594289044,423.79921625089634
4.679999999999988,-1.1010985580151653,6.232298063557983,28.39188076611611,0.09450619112927505,6.208657820012558,0.0,0.7140222802073836,3.548319345700613,5.985704630146613,-0.06995943303426715,-0.06278767886505575,0.0,458.51144831153954,456.8292258886004,457.8001525423257,458.97097211560697
4.739999999999987,-1.0567302881548049,6.446767170244574,28.75360398006058,0.09794357510310281,6.205002522058935,0.0,0.765242908044783,3.600879197433332,6.071110949945063,-0.04086729767144631,-0.0601310476270524,0.0,469.8037428848692,470.00720240232647,469.1963002865205,471.4475575374611
4.799999999999986,-1.0097428798920336,6.66378258255886,29.113801720348484,0.09559764140623361,6.201576889136465,0.0,0.801293943325112,3.632812633200889,5.936223424173206,-0.04583224172788118,-0.05650351634153504,0.0,399.6291229760261,399.95688293679825,399.8407447479626,399.38682962867324
4.859999999999984,-0.9602355296063716,6.883073611373845,29.46965950819783,0.10761926472380079,6.198188973474789,0.0,0.8492236878855834,3.677895543405883,5.925412282372887,-0.004913193377369007,-0.05639379647268863,0.0,440.0152136808975,440.0220914049607,438.52031925247513,441.90653697916866
4.919999999999983,-0.9073503091107531,7.10583937107637,29.82999963891842,0.11563711550127298,6.195151502750749,0.0,0.9138623204771165,3.748431677181286,6.084713333121948,-0.03771950865621382,-0.051038223116744316,0.0,492.1617264601652,492.556355916782,493.696457368519,491.2695008249104
4.979999999999982,-0.8508504362937725,7.332559578007586,30.19633648766721,0.11360721298751386,6.195748491393729,0.0,0.9693581723743457,3.80861311042214,6.126284526557523,-0.044344902362379486,-0.0732279546326604,0.0,459.5395665994715,457.77454773660816,460.59801521329035,460.0728675787144
5.0399999999999805,-0.7912187079113879,7.562584547268593,30.562972483584563,0.11162192399943915,6.1941351766891195,0.0,1.0185208603025424,3.858648356101025,6.095079369811566,-0.03646277076932624,-0.05612304934124294,0.0,435.94973814446223,437.37347572823967,436.9238025590095,437.579648502655
